time_code,temperature,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_y,mag_x,mag_z,roulis,tangage,lacet,compteur,status[0],status[1],status[2],status[3],status[4],status[5],status[6],status[7],time_code_sec,Gyr X,Gyr Y,Gyr Z,Acc Z corrigé
2017/04/26 - 13:30:15:72,27.8125,0.17691,-0.36209,-5.02442,-0.09753,0.00695,0.83389,0.40394,-0.09055,1.26048,88.31573,61.04778,148.05431,0,1,1,1,0,0,1,0,1,48615.71,-5.588057375910919,0.39820566761592213,47.77837757816422,-5.0044200000000005
2017/04/26 - 13:30:15:73,27.875,0.14585,-0.0366,-4.94232,-0.09414,0.0196,0.83118,0.40708,-0.08503,1.26315,88.50594,60.56991,148.27849,0,1,1,1,0,0,1,0,1,48615.72,-5.39382468336157,1.1229972784564135,47.62310601568377,-4.92232
2017/04/26 - 13:30:15:74,27.875,0.68985,0.30399,-5.53557,-0.09597,0.01329,0.83916,0.41274,-0.08296,1.2624,88.48271,60.08927,148.31506,0,1,1,1,0,0,1,0,1,48615.73,-5.498675959870511,0.761460909728864,48.08032633619816,-5.51557
2017/04/26 - 13:30:15:75,27.875,0.38661,0.32806,-5.47794,-0.09066,0.01242,0.83742,0.4171,-0.07839,1.26245,88.65759,59.60714,148.51988,0,1,1,1,0,0,1,0,1,48615.74,-5.194435370656044,0.7116135815524824,47.9806316798454,-5.457940000000001
2017/04/26 - 13:30:15:76,27.875,0.73008,0.41522,-4.94297,-0.08518,0.01406,0.84632,0.42107,-0.0752,1.26337,88.63807,59.12235,148.55394,0,1,1,1,0,0,1,0,1,48615.75,-4.880454498924353,0.8055786599539374,48.49056411751183,-4.92297
2017/04/26 - 13:30:15:77,27.875,0.44787,0.37346,-5.53903,-0.08011,0.016,0.83382,0.42479,-0.07132,1.26418,88.81278,58.64178,148.75212,0,1,1,1,0,0,1,0,1,48615.76,-4.589964896793025,0.9167324722093172,47.774366873598304,-5.519030000000001
2017/04/26 - 13:30:15:78,27.875,0.54411,0.48117,-6.08382,-0.08729,0.01954,0.83915,0.42888,-0.06717,1.26461,88.79377,58.16112,148.78853,0,1,1,1,0,0,1,0,1,48615.77,-5.001348593696957,1.1195595316856284,48.079753378403026,-6.063820000000001
2017/04/26 - 13:30:15:79,27.875,0.57835,0.75206,-5.60856,-0.07665,0.00365,0.82486,0.43246,-0.06273,1.2653,88.9503,57.68499,148.96349,0,1,1,1,0,0,1,0,1,48615.78,-4.39172149967776,0.2091295952227505,47.26099668916109,-5.58856
2017/04/26 - 13:30:15:80,27.875,0.26083,0.44793,-4.93943,-0.0784,0.03036,0.82304,0.43747,-0.05857,1.26534,88.94283,57.21364,149.00792,0,1,1,1,0,0,1,0,1,48615.79,-4.491989113825654,1.7394998660171794,47.15671837044727,-4.91943
2017/04/26 - 13:30:15:81,27.875,1.0203,1.14158,-4.98305,-0.0662,0.02338,0.80856,0.44016,-0.05552,1.26551,89.1145,56.74648,149.19427,0,1,1,1,0,0,1,0,1,48615.8,-3.7929806037660496,1.3395753250158648,46.32707548309784,-4.963050000000001
2017/04/26 - 13:30:15:82,27.875,0.60907,0.80956,-4.82621,-0.08546,0.01796,0.81942,0.44426,-0.05192,1.26656,89.08893,56.27703,149.22234,0,1,1,1,0,0,1,0,1,48615.81,-4.896497317188015,1.0290322000549585,46.94930764860992,-4.80621
2017/04/26 - 13:30:15:83,27.875,0.61124,0.6136,-5.12237,-0.06434,0.02331,0.81404,0.44784,-0.04832,1.26812,89.25381,55.80619,149.3999,0,1,1,1,0,0,1,0,1,48615.82,-3.686410453871716,1.335564620449949,46.64105635482953,-5.1023700000000005
2017/04/26 - 13:30:15:84,27.875,0.6207,1.2685,-5.92349,-0.06987,-0.00143,0.80333,0.45322,-0.04333,1.26767,89.21837,55.34577,149.40547,0,1,1,1,0,0,1,0,1,48615.83,-4.003256114579062,-0.08193296470370773,46.02741855624442,-5.903490000000001
2017/04/26 - 13:30:15:85,27.875,0.44158,0.85545,-4.70798,-0.05904,0.00394,0.79441,0.45759,-0.04099,1.2692,89.36316,54.88557,149.5555,0,1,1,1,0,0,1,0,1,48615.84,-3.3827428224523803,0.22574537128154434,45.51634020298773,-4.6879800000000005
2017/04/26 - 13:30:15:86,27.875,0.39519,1.15812,-4.50538,-0.07325,0.00936,0.79169,0.46208,-0.0378,1.26986,89.33296,54.43188,149.56993,0,1,1,1,0,0,1,0,1,48615.85,-4.19691584933328,0.5362884962424506,45.36049568271214,-4.48538
2017/04/26 - 13:30:15:87,27.875,0.06904,1.3746,-5.17644,-0.0593,0.00413,0.78369,0.46604,-0.03225,1.26994,89.47169,53.97738,149.7131,0,1,1,1,0,0,1,0,1,48615.86,-3.3976397251257815,0.23663156938903,44.90212944660748,-5.156440000000001
2017/04/26 - 13:30:15:88,27.875,0.11627,1.39023,-5.36493,-0.04865,0.00403,0.79175,0.4699,-0.03088,1.27019,89.44981,53.52361,149.72054,0,1,1,1,0,0,1,0,1,48615.87,-2.787439673311455,0.23090199143772175,45.36393342948293,-5.344930000000001
2017/04/26 - 13:30:15:89,27.875,0.58107,1.15889,-4.95629,-0.05191,0.00201,0.80873,0.4735,-0.02922,1.27095,89.58566,53.05435,149.85526,0,1,1,1,0,0,1,0,1,48615.88,-2.9742239145241034,0.11516451682129547,46.336815765615064,-4.9362900000000005
2017/04/26 - 13:30:15:90,27.875,0.29574,0.87361,-5.29719,-0.03781,-0.00419,0.80344,0.47682,-0.02562,1.27201,89.56245,52.59384,149.85333,0,1,1,1,0,0,1,0,1,48615.89,-2.166353423389643,-0.24006931615981494,46.03372109199086,-5.27719
2017/04/26 - 13:30:15:91,27.875,0.93409,0.75023,-5.60615,-0.04852,-0.02186,0.78906,0.48197,-0.02272,1.27152,89.67728,52.13543,149.95938,0,1,1,1,0,0,1,0,1,48615.9,-2.7799912219747545,-1.2524857401559797,45.20980778259273,-5.586150000000001
2017/04/26 - 13:30:15:92,27.875,0.56985,0.68359,-5.53143,-0.04313,-0.01926,0.79629,0.48452,-0.01981,1.27383,89.63916,51.67896,149.94235,0,1,1,1,0,0,1,0,1,48615.91,-2.4711669703992407,-1.1035167134219654,45.62405626847232,-5.511430000000001
2017/04/26 - 13:30:15:93,27.875,-0.04122,0.70718,-4.93329,-0.02816,-0.01725,0.77488,0.48849,-0.01607,1.27312,89.76488,51.22846,150.04747,0,1,1,1,0,0,1,0,1,48615.92,-1.6134491510883984,-0.9883521966006702,44.39735362909723,-4.913290000000001
2017/04/26 - 13:30:15:94,27.875,0.17426,1.14663,-5.16965,-0.03174,-0.00491,0.78911,0.49234,-0.0133,1.2739,89.7429,50.77617,150.0426,0,1,1,1,0,0,1,0,1,48615.93,-1.8185680417452328,-0.2813222774092342,45.21267257156839,-5.14965
2017/04/26 - 13:30:15:95,27.875,0.53764,1.14479,-5.17473,-0.0186,-0.0048,0.77472,0.49812,-0.00984,1.27468,89.87859,50.32549,150.15367,0,1,1,1,0,0,1,0,1,48615.94,-1.065701498943331,-0.27501974166279514,44.38818630437513,-5.154730000000001
2017/04/26 - 13:30:15:96,27.875,0.72366,1.2516,-5.60586,-0.01075,0.00227,0.77824,0.50235,-0.00611,1.27536,89.87251,49.87944,150.15378,0,1,1,1,0,0,1,0,1,48615.95,-0.6159296297656349,0.13006141949469688,44.58986744826119,-5.58586
2017/04/26 - 13:30:15:97,27.875,0.74738,1.18066,-4.92562,-0.00232,-0.01938,0.79984,0.50517,-0.00389,1.27513,90.00335,49.41403,150.24649,0,1,1,1,0,0,1,0,1,48615.96,-0.132926208470351,-1.1103922069635355,45.827456285743764,-4.905620000000001
2017/04/26 - 13:30:15:98,27.8125,0.40904,0.67288,-4.41754,0.00824,-0.01482,0.77299,0.50917,-0.00167,1.27533,89.99567,48.97099,150.23013,0,1,1,1,0,0,1,0,1,48615.97,0.47211722318779836,-0.84912345238388,44.2890646058175,-4.39754
2017/04/26 - 13:30:15:99,27.8125,0.41889,0.63143,-5.4864,-0.00785,-0.01573,0.78015,0.51342,-0.00057,1.27507,90.12189,48.51667,150.32098,0,1,1,1,0,0,1,0,1,48615.98,-0.4497718691776962,-0.901262611740785,44.699302387131176,-5.4664
2017/04/26 - 13:30:16:00,27.8125,0.27035,0.43342,-5.04504,-0.01295,-0.02469,0.7847,0.5174,0.0022,1.27434,90.09516,48.06695,150.29512,0,1,1,1,0,0,1,0,1,48615.99,-0.7419803446944161,-1.4146327961780025,44.959998183915694,-5.025040000000001
2017/04/26 - 13:30:16:01,27.8125,0.27131,0.83954,-4.20438,0.00834,-0.01577,0.78018,0.52138,0.00343,1.27672,90.22704,47.61245,150.38124,0,1,1,1,0,0,1,0,1,48616.0,0.4778468011391066,-0.9035544429213082,44.70102126051657,-4.18438
2017/04/26 - 13:30:16:02,27.8125,0.3296,1.28051,-4.63022,0.02054,-0.00864,0.78012,0.52704,0.00605,1.27711,90.22908,47.16535,150.36804,0,1,1,1,0,0,1,0,1,48616.01,1.1768553111987108,-0.49503553499303127,44.69758351374578,-4.61022
2017/04/26 - 13:30:16:03,27.8125,0.23955,0.66049,-4.91567,0.02937,-0.00511,0.77837,0.53089,0.0091,1.27702,90.37586,46.71164,150.45816,0,1,1,1,0,0,1,0,1,48616.02,1.6827770442992278,-0.2927814333118507,44.59731589959789,-4.895670000000001
2017/04/26 - 13:30:16:04,27.8125,0.38338,0.4932,-4.97053,0.0391,-0.01045,0.7748,0.53306,0.01173,1.2768,90.3865,46.26763,150.44196,0,1,1,1,0,0,1,0,1,48616.03,2.2402649789615188,-0.5987408959117102,44.39276996673619,-4.9505300000000005
2017/04/26 - 13:30:16:05,27.8125,0.76677,0.17527,-5.60001,0.05313,-0.00871,0.77295,0.53833,0.01463,1.27707,90.54102,45.81688,150.52409,0,1,1,1,0,0,1,0,1,48616.04,3.044124765530064,-0.49904623955894706,44.28677277463698,-5.580010000000001
2017/04/26 - 13:30:16:06,27.8125,0.60223,0.11636,-5.83312,0.05047,-0.01582,0.77301,0.54322,0.01642,1.27682,90.55408,45.37395,150.50191,0,1,1,1,0,0,1,0,1,48616.05,2.891717992025265,-0.9064192318969624,44.290210521407765,-5.8131200000000005
2017/04/26 - 13:30:16:07,27.8125,0.51714,0.14324,-4.81713,0.04983,-0.0194,0.77304,0.54733,0.0185,1.27545,90.69707,44.9231,150.57054,0,1,1,1,0,0,1,0,1,48616.06,2.855048693136892,-1.111538122553797,44.29192939479316,-4.79713
2017/04/26 - 13:30:16:08,27.8125,0.65542,-0.11404,-5.11829,0.04001,-0.00873,0.77478,0.55157,0.02056,1.27722,90.70744,44.47915,150.55272,0,1,1,1,0,0,1,0,1,48616.07,2.2924041383184237,-0.5001921551492087,44.391624051145925,-5.09829
2017/04/26 - 13:30:16:09,27.8125,0.1423,0.2375,-5.1763,0.04538,-0.01234,0.78382,0.55531,0.02195,1.27546,90.84869,44.02198,150.62242,0,1,1,1,0,0,1,0,1,48616.08,2.6000824743036755,-0.7070299191914359,44.90957789794418,-5.156300000000001
2017/04/26 - 13:30:16:10,27.8125,0.66567,0.06561,-4.53526,0.06498,-0.01597,0.78019,0.55994,0.02346,1.27533,90.86857,43.57504,150.59738,0,1,1,1,0,0,1,0,1,48616.09,3.723079752760089,-0.9150135988239247,44.7015942183117,-4.5152600000000005
2017/04/26 - 13:30:16:11,27.8125,0.808,-0.24304,-5.28714,0.06308,-0.01774,0.77839,0.56405,0.02497,1.27533,91.01392,43.12095,150.65833,0,1,1,1,0,0,1,0,1,48616.1,3.6142177716852326,-1.0164271285620803,44.59846181518815,-5.26714
2017/04/26 - 13:30:16:12,27.8125,0.49092,0.11475,-5.26113,0.07013,-0.01595,0.78021,0.56661,0.0283,1.27676,91.03608,42.67404,150.63188,0,1,1,1,0,0,1,0,1,48616.11,4.018153017252463,-0.913867683233663,44.702740133901955,-5.24113
2017/04/26 - 13:30:16:13,27.8125,0.42613,-0.49231,-5.00421,0.07566,-0.02673,0.78389,0.57124,0.02995,1.27638,91.18099,42.21689,150.6814,0,1,1,1,0,0,1,0,1,48616.12,4.334998677959809,-1.5315161863846904,44.9135886025101,-4.98421
2017/04/26 - 13:30:16:14,27.8125,0.24418,-1.02901,-5.14933,0.07046,-0.02506,0.79291,0.57488,0.02577,1.27476,91.19791,41.76287,150.64638,0,1,1,1,0,0,1,0,1,48616.13,4.03706062449178,-1.435832234597843,45.4303965337181,-5.12933
2017/04/26 - 13:30:16:15,27.8125,0.19849,-0.49136,-4.94547,0.06147,-0.01778,0.78389,0.58053,0.02852,1.2754,91.3367,41.30568,150.69865,0,1,1,1,0,0,1,0,1,48616.14,3.52197156666917,-1.0187189597426038,44.9135886025101,-4.925470000000001
2017/04/26 - 13:30:16:16,27.8125,0.46759,-0.79696,-4.67931,0.0704,-0.0143,0.78475,0.58412,0.03115,1.27669,91.3587,40.85627,150.67078,0,1,1,1,0,0,1,0,1,48616.15,4.033622877720996,-0.8193296470370772,44.96286297289135,-4.6593100000000005
2017/04/26 - 13:30:16:17,27.8125,0.55763,-0.73718,-4.57481,0.07399,-0.01613,0.78833,0.58888,0.03392,1.2757,91.50279,40.39654,150.72008,0,1,1,1,0,0,1,0,1,48616.16,4.239314726172961,-0.9241809235460178,45.167981863548185,-4.554810000000001
2017/04/26 - 13:30:16:18,27.8125,0.3249,-0.35358,-5.46825,0.072,-0.02315,0.78567,0.59404,0.0339,1.27465,91.5209,39.94679,150.68423,0,1,1,1,0,0,1,0,1,48616.17,4.125296124941927,-1.3263972957278558,45.015575090043384,-5.448250000000001
2017/04/26 - 13:30:16:19,27.8125,0.25726,-1.03749,-4.93049,0.06522,-0.03216,0.79114,0.59736,0.03778,1.27647,91.64993,39.48577,150.71761,0,1,1,1,0,0,1,0,1,48616.18,3.736830739843229,-1.8426322691407275,45.32898300397995,-4.91049
2017/04/26 - 13:30:16:20,27.8125,0.44868,-0.66214,-4.23091,0.06092,-0.02511,0.79823,0.60173,0.03943,1.27572,91.66042,39.02893,150.67906,0,1,1,1,0,0,1,0,1,48616.19,3.4904588879369753,-1.438697023573497,45.735210080727704,-4.21091
2017/04/26 - 13:30:16:21,27.8125,-0.36596,-1.1716,-4.70498,0.0494,-0.03038,0.79661,0.60624,0.04039,1.27432,91.77917,38.56488,150.7101,0,1,1,1,0,0,1,0,1,48616.2,2.8304115079462666,-1.740645781607441,45.642390917916515,-4.68498
2017/04/26 - 13:30:16:22,27.8125,-0.14537,-1.06321,-5.59559,0.05627,-0.02684,0.79835,0.61036,0.04177,1.27394,91.78619,38.10807,150.66948,0,1,1,1,0,0,1,0,1,48616.21,3.2240335132011424,-1.5378187221311295,45.742085574269275,-5.57559
2017/04/26 - 13:30:16:23,27.875,-0.0889,-0.88336,-5.20761,0.03674,-0.01771,0.79474,0.61435,0.04313,1.27627,91.90168,37.645,150.70647,0,1,1,1,0,0,1,0,1,48616.22,2.1050469393106446,-1.014708255176688,45.53524781022705,-5.18761
2017/04/26 - 13:30:16:24,27.875,-0.22434,-1.36239,-4.63809,0.03178,-0.02679,0.80737,0.61977,0.04228,1.27558,91.89467,37.18309,150.66501,0,1,1,1,0,0,1,0,1,48616.23,1.8208598729257564,-1.5349539331554756,46.258893505477275,-4.6180900000000005
2017/04/26 - 13:30:16:25,27.875,-0.01681,-1.23346,-4.93404,0.02985,-0.01873,0.80371,0.62542,0.04532,1.27573,92.00391,36.71504,150.69786,0,1,1,1,0,0,1,0,1,48616.24,1.7102790184655075,-1.073149950280032,46.0491909524594,-4.914040000000001
2017/04/26 - 13:30:16:26,27.875,0.0592,-1.15801,-4.94309,0.02631,-0.02493,0.80192,0.62787,0.04531,1.27596,91.99487,36.25627,150.65733,0,1,1,1,0,0,1,0,1,48616.25,1.507451958989196,-1.4283837832611423,45.946631507130974,-4.92309
2017/04/26 - 13:30:16:27,27.875,0.17445,-1.35784,-4.37936,0.01584,-0.03379,0.79657,0.6325,0.0471,1.27722,92.08836,35.79273,150.67671,0,1,1,1,0,0,1,0,1,48616.26,0.9075651474872239,-1.9360243897470517,45.64009908673599,-4.359360000000001
2017/04/26 - 13:30:16:28,27.875,-0.14014,-1.20345,-4.68699,0.01564,-0.02122,0.79118,0.63818,0.04638,1.27641,92.07519,35.34008,150.63873,0,1,1,1,0,0,1,0,1,48616.27,0.8961059915846076,-1.215816441267607,45.33127483516047,-4.66699
2017/04/26 - 13:30:16:29,27.875,-0.60341,-1.29703,-5.36576,0.00668,-0.01588,0.79661,0.64214,0.05221,1.2775,92.16951,34.8763,150.66803,0,1,1,1,0,0,1,0,1,48616.28,0.3827358071473899,-0.9098569786677472,45.642390917916515,-5.34576
2017/04/26 - 13:30:16:30,27.875,-0.2763,-1.52069,-4.79999,-0.00118,-0.01764,0.7912,0.646,0.05303,1.27762,92.14844,34.4236,150.63222,0,1,1,1,0,0,1,0,1,48616.29,-0.06760901982543714,-1.010697550610772,45.332420750750735,-4.779990000000001
2017/04/26 - 13:30:16:31,27.875,-0.1245,-1.26389,-4.76063,-0.0022,-0.0051,0.78573,0.65128,0.053,1.27783,92.24074,33.96594,150.66661,0,1,1,1,0,0,1,0,1,48616.3,-0.12605071492878112,-0.29220847551671986,45.01901283681418,-4.74063
2017/04/26 - 13:30:16:32,27.875,-0.33549,-1.27756,-4.86716,-0.01742,0.00221,0.77318,0.65539,0.05619,1.27811,92.21853,33.52315,150.64465,0,1,1,1,0,0,1,0,1,48616.31,-0.9980924791178941,0.12662367272391195,44.299950803924986,-4.847160000000001
2017/04/26 - 13:30:16:33,27.875,0.28386,-1.50841,-4.7966,-0.03782,0.00229,0.76412,0.65964,0.05673,1.27822,92.29224,33.07776,150.68219,0,1,1,1,0,0,1,0,1,48616.32,-2.166926381184773,0.13120733508495852,43.780851041536465,-4.7766
2017/04/26 - 13:30:16:34,27.875,0.27458,-1.15771,-5.3109,-0.03617,-0.00125,0.7659,0.6639,0.05574,1.27855,92.25829,32.63923,150.65787,0,1,1,1,0,0,1,0,1,48616.33,-2.0723883449881875,-0.0716197243913529,43.882837529069754,-5.290900000000001
2017/04/26 - 13:30:16:35,27.875,-0.00171,-0.79445,-4.78742,-0.05214,-0.00105,0.75337,0.66826,0.05989,1.27885,92.32159,32.20008,150.69121,0,1,1,1,0,0,1,0,1,48616.34,-2.987401943812112,-0.06016056848873644,43.16492141177083,-4.76742
2017/04/26 - 13:30:16:36,27.875,-0.57671,-0.76111,-4.8072,-0.04859,0.00604,0.75882,0.67379,0.06182,1.28023,92.28353,31.76545,150.672,0,1,1,1,0,0,1,0,1,48616.35,-2.7840019265406704,0.34606650825901725,43.47718341011713,-4.7872
2017/04/26 - 13:30:16:37,27.875,-0.69774,-1.12385,-4.93396,-0.05299,0.02018,0.76777,0.67816,0.06347,1.27973,92.35258,31.31762,150.71712,0,1,1,1,0,0,1,0,1,48616.36,-3.0361033563982325,1.1562288305740014,43.98998063675921,-4.91396
2017/04/26 - 13:30:16:38,27.875,-0.19713,-1.20927,-5.07152,-0.06612,0.00936,0.78027,0.68419,0.06678,1.28126,92.30554,30.87064,150.69946,0,1,1,1,0,0,1,0,1,48616.37,-3.788396941405003,0.5362884962424506,44.70617788067275,-5.05152
2017/04/26 - 13:30:16:39,27.875,-0.71414,-0.69275,-4.65923,-0.07331,0.02554,0.77309,0.68792,0.06885,1.28153,92.36349,30.41967,150.74588,0,1,1,1,0,0,1,0,1,48616.38,-4.2003535961040654,1.4633342087641226,44.294794183768815,-4.63923
2017/04/26 - 13:30:16:40,27.875,-0.17288,-0.76828,-3.47056,-0.0705,0.02912,0.76404,0.69383,0.07148,1.28179,92.321,29.98152,150.74181,0,1,1,1,0,0,1,0,1,48616.39,-4.0393524556723035,1.6684530994209572,43.77626737917542,-3.45056
2017/04/26 - 13:30:16:41,27.875,0.08821,-0.85585,-4.70983,-0.07171,0.0416,0.76394,0.69821,0.07173,1.28252,92.38393,29.53534,150.79692,0,1,1,1,0,0,1,0,1,48616.4,-4.108680348883133,2.3835044277442243,43.77053780122411,-4.689830000000001
2017/04/26 - 13:30:16:42,27.875,-0.14101,-0.41026,-5.95906,-0.08794,0.0293,0.75861,0.7031,0.07422,1.28228,92.33157,29.1003,150.793,0,1,1,1,0,0,1,0,1,48616.41,-5.0385908503804595,1.6787663397333121,43.46515129641938,-5.9390600000000004
2017/04/26 - 13:30:16:43,27.875,-0.12923,-0.73585,-4.0815,-0.08486,0.03279,0.75862,0.70901,0.07698,1.28418,92.38299,28.65731,150.84048,0,1,1,1,0,0,1,0,1,48616.42,-4.862119849480166,1.8787286102339693,43.46572425421451,-4.0615000000000006
2017/04/26 - 13:30:16:44,27.875,-0.02242,-0.47865,-4.08766,-0.0983,0.05422,0.75671,0.713,0.0764,1.28464,92.33251,28.22277,150.85286,0,1,1,1,0,0,1,0,1,48616.43,-5.6321751261359925,3.1065771651993233,43.356289315344526,-4.06766
2017/04/26 - 13:30:16:45,27.875,-0.28286,-0.27554,-5.31556,-0.09325,0.04362,0.75319,0.71802,0.07833,1.28628,92.38135,27.78254,150.90564,0,1,1,1,0,0,1,0,1,48616.44,-5.342831439594927,2.4992419023606507,43.15460817145848,-5.29556
2017/04/26 - 13:30:16:46,27.875,-0.45221,-0.36668,-5.04297,-0.09343,0.05985,0.73524,0.72238,0.08151,1.28644,92.33539,27.36016,150.9221,0,1,1,1,0,0,1,0,1,48616.45,-5.353144679907281,3.429152403857977,42.12614892919865,-5.022970000000001
2017/04/26 - 13:30:16:47,27.875,-0.58588,-0.00463,-4.39041,-0.095,0.05975,0.746,0.72687,0.08427,1.28696,92.38682,26.92358,150.98354,0,1,1,1,0,0,1,0,1,48616.46,-5.443099053742821,3.423422825906669,42.742651516759416,-4.370410000000001
2017/04/26 - 13:30:16:48,27.875,0.13397,-0.12915,-4.51041,-0.09315,0.04895,0.75131,0.73343,0.08563,1.28946,92.3374,26.49225,150.99245,0,1,1,1,0,0,1,0,1,48616.47,-5.337101861643618,2.8046284071653798,43.04689210597388,-4.490410000000001
2017/04/26 - 13:30:16:49,27.875,0.16334,0.17316,-4.31483,-0.09509,0.06512,0.74047,0.73794,0.08589,1.29019,92.38896,26.05855,151.05548,0,1,1,1,0,0,1,0,1,48616.48,-5.448255673898998,3.7311011618919205,42.425805856052065,-4.29483
2017/04/26 - 13:30:16:50,27.875,0.69606,0.06561,-4.65505,-0.09145,0.0463,0.74763,0.74296,0.08796,1.28956,92.33965,25.62939,151.0627,0,1,1,1,0,0,1,0,1,48616.49,-5.239699036471379,2.6527945914557116,42.83604363736574,-4.635050000000001
2017/04/26 - 13:30:16:51,27.875,0.23988,0.03994,-5.26023,-0.0935,0.05626,0.7369,0.74784,0.08933,1.29169,92.38842,25.19775,151.11832,0,1,1,1,0,0,1,0,1,48616.5,-5.357155384473197,3.223460555406011,42.22125992319037,-5.24023
2017/04/26 - 13:30:16:52,27.875,-0.21194,0.45651,-4.56602,-0.0917,0.04931,0.72444,0.75429,0.08958,1.29127,92.33991,24.7818,151.12801,0,1,1,1,0,0,1,0,1,48616.51,-5.2540229813496495,2.825254887790089,41.507354510457354,-4.54602
2017/04/26 - 13:30:16:53,27.875,-0.06244,0.5231,-4.34075,-0.09163,0.05457,0.73067,0.75891,0.09137,1.29203,92.38814,24.35362,151.18092,0,1,1,1,0,0,1,0,1,48616.52,-5.250012276783734,3.1266306880289023,41.86430721682386,-4.32075
2017/04/26 - 13:30:16:54,27.875,-0.05855,0.76694,-4.67879,-0.09535,0.07417,0.73326,0.76404,0.09524,1.29409,92.34366,23.93203,151.20587,0,1,1,1,0,0,1,0,1,48616.53,-5.4631525765724,4.249627966485316,42.01270328576275,-4.658790000000001
2017/04/26 - 13:30:16:55,27.875,0.09167,0.8414,-4.52908,-0.08466,0.06877,0.73505,0.76945,0.09564,1.29456,92.3982,23.5008,151.26575,0,1,1,1,0,0,1,0,1,48616.54,-4.85066069357755,3.940230757114671,42.11526273109116,-4.509080000000001
2017/04/26 - 13:30:16:56,27.875,0.52182,0.66454,-4.44614,-0.08109,0.06518,0.73322,0.77342,0.09966,1.29461,92.35922,23.07945,151.28484,0,1,1,1,0,0,1,0,1,48616.55,-4.646114760715846,3.734538908662706,42.01041145458222,-4.42614
2017/04/26 - 13:30:16:57,27.875,0.6909,1.00849,-5.41874,-0.08141,0.06,0.72242,0.77806,0.10005,1.29622,92.41235,22.65541,151.33769,0,1,1,1,0,0,1,0,1,48616.56,-4.664449410160032,3.437746770784939,41.39161703584093,-5.39874
2017/04/26 - 13:30:16:58,27.875,0.58213,0.79592,-5.18772,-0.08748,0.04578,0.71982,0.78488,0.10239,1.29647,92.36491,22.24219,151.34491,0,1,1,1,0,0,1,0,1,48616.57,-5.012234791804442,2.623000786108909,41.242648009106915,-5.16772
2017/04/26 - 13:30:16:59,27.875,0.75125,0.78993,-3.84513,-0.07125,0.04039,0.71714,0.78848,0.10252,1.29644,92.41819,21.82143,151.38406,0,1,1,1,0,0,1,0,1,48616.58,-4.082324290307115,2.314176534533395,41.08909532001186,-3.82513
2017/04/26 - 13:30:16:60,27.875,0.21256,1.20409,-4.38725,-0.04918,0.03322,0.72441,0.79544,0.10249,1.29727,92.38964,21.40587,151.38327,0,1,1,1,0,0,1,0,1,48616.59,-2.8178064364533886,1.9033657954245948,41.50563563707197,-4.36725
2017/04/26 - 13:30:16:61,27.875,0.02234,1.15476,-5.1106,-0.04051,0.04211,0.72621,0.79969,0.10344,1.29827,92.45984,20.97973,151.4214,0,1,1,1,0,0,1,0,1,48616.6,-2.321052028074965,2.4127252752958968,41.608768040195514,-5.0906
2017/04/26 - 13:30:16:62,27.875,0.47028,0.97579,-4.50001,-0.0562,0.04905,0.74045,0.80369,0.10301,1.29798,92.43045,20.5546,151.42955,0,1,1,1,0,0,1,0,1,48616.61,-3.2200228086352265,2.810357985116688,42.42465994046181,-4.48001
2017/04/26 - 13:30:16:63,27.875,0.63368,0.96163,-4.98081,-0.03694,0.04737,0.72789,0.80987,0.10326,1.29932,92.50279,20.12716,151.46895,0,1,1,1,0,0,1,0,1,48616.62,-2.116506095213261,2.71410107553471,41.705024949777496,-4.96081
2017/04/26 - 13:30:16:64,27.875,0.98708,0.97399,-4.72259,-0.04204,0.02592,0.73329,0.81323,0.10283,1.29866,92.47654,19.7067,151.46281,0,1,1,1,0,0,1,0,1,48616.63,-2.408714570729981,1.4851066049790937,42.01442215914814,-4.702590000000001
2017/04/26 - 13:30:16:65,27.875,1.22631,0.83527,-4.44602,-0.03504,0.02959,0.71891,0.81863,0.1042,1.29915,92.54542,19.28462,151.48976,0,1,1,1,0,0,1,0,1,48616.64,-2.0076441141384045,1.695382115792106,41.19050884975002,-4.42602
2017/04/26 - 13:30:16:66,27.875,0.65135,1.09575,-4.39651,-0.02798,0.01903,0.71186,0.82404,0.10529,1.30027,92.52602,18.87661,151.47969,0,1,1,1,0,0,1,0,1,48616.65,-1.6031359107760434,1.0903386841339564,40.786573604182784,-4.376510000000001
2017/04/26 - 13:30:16:67,27.875,0.59806,1.21703,-4.32475,-0.01196,0.01713,0.71995,0.8292,0.1054,1.30023,92.60484,18.45409,151.49722,0,1,1,1,0,0,1,0,1,48616.66,-0.6852575229764646,0.9814767030591002,41.250096460443615,-4.30475
2017/04/26 - 13:30:16:68,27.875,0.60632,1.38383,-4.34422,-0.00136,0.00738,0.7155,0.83409,0.1058,1.30071,92.59846,18.04431,151.47958,0,1,1,1,0,0,1,0,1,48616.67,-0.07792226013779197,0.42284285280654754,40.995130241610404,-4.32422
2017/04/26 - 13:30:16:69,27.875,0.30387,1.30981,-4.40454,0.01456,0.01003,0.71556,0.83872,0.10731,1.30196,92.69045,17.62439,151.49095,0,1,1,1,0,0,1,0,1,48616.68,0.8342265497104786,0.5746766685162158,40.99856798838118,-4.38454
